pairscale_median	10000	1000	2.91724109649658
pairscale_trimmedmean	10000	1000	3.8217978477478
pairscale_mode_fastest	10000	1000	1.30088186264038
pairscale_mode_fast	10000	1000	4.11265301704407
pairscale_mode_default	10000	1000	5.61359691619873
none	100000	1000	0.000186920166015625
vsn	100000	1000	92.0145030021667
limma_loess	100000	1000	826.082273006439
pairscale_mean	100000	1000	6.96864891052246
pairscale_median	100000	1000	28.1668741703033
pairscale_trimmedmean	100000	1000	39.014228105545
pairscale_mode_fastest	100000	1000	13.189945936203
pairscale_mode_fast	100000	1000	40.169294834137
pairscale_mode_default	100000	1000	54.5443639755249
none	10000	2000	0.000200033187866211
vsn	10000	2000	23.6291460990906
limma_loess	10000	2000	155.731285095215
pairscale_mean	10000	2000	2.96719193458557
pairscale_median	10000	2000	11.8741400241852
pairscale_trimmedmean	10000	2000	15.748076915741
pairscale_mode_fastest	10000	2000	5.6414041519165
pairscale_mode_fast	10000	2000	17.3904159069061
pairscale_mode_default	10000	2000	23.7984139919281
none	100000	2000	0.000195980072021484
vsn	100000	2000	240.519675016403
limma_loess	100000	2000	1697.40919399261
pairscale_mean	100000	2000	28.0951879024506
pairscale_median	100000	2000	112.575981140137
pairscale_trimmedmean	100000	2000	149.437076807022
pairscale_mode_fastest	100000	2000	50.857892036438
pairscale_mode_fast	100000	2000	147.20020699501
pairscale_mode_default	100000	2000	202.848023891449
none	10000	4000	0.000186920166015625
vsn	10000	4000	52.3622059822083
limma_loess	10000	4000	303.417762041092
pairscale_mean	10000	4000	15.7348470687866
pairscale_median	10000	4000	48.8043050765991
pairscale_trimmedmean	10000	4000	63.5151271820068
pairscale_mode_fastest	10000	4000	25.5454249382019
pairscale_mode_fast	10000	4000	68.8066430091858
pairscale_mode_default	10000	4000	91.8143119812012
none	100000	4000	0.000190019607543945
vsn	100000	4000	501.663344860077
limma_loess	100000	4000	3353.34777116776
pairscale_mean	100000	4000	120.145432949066
pairscale_median	100000	4000	410.523175954819
pairscale_trimmedmean	100000	4000	555.482712984085
